Song Title,Artists,BPM,Comments,Length
"Gimme Some More [Clean Edit](Dj Cut 2023)","Busta Rhymes","136","90s B-Sides Rap Nation","2:17"

"Gimme Some More [Dirty] (Dj Cut 2023)","Busta Rhymes","136","90s B-Sides Rap Nation","2:17"

"Gin And Juice (Dirty)","Snoop Doggy Dogg","94","90s A-Sides L.A. Rap/Top Rap{West Coast}","3:31"

"Gin and Juice (Official Clean Version)","Snoop Doggy Dogg","94","90s A-Sides L.A. Rap/Top Rap{West Coast}","3:41"

"Give It 2 You (Dirty) ","Da Brat","92","90s A-Sides Rap Nation{Radio Hits}","3:13"

"Give It 2 You [Clean]","Da Brat","92","90s A-Sides Rap Nation{Radio Hits}","3:11"

"Give It Up (Class Edit)","Public Enemy","94.820000","90s A-Sides Rap Nation/Top Rap{East Coast}","4:21"

"Give It Up {Dirty} (Dj Cut 2026)","Public Enemy","94.820000","                            ","4:22"

"Giving Up The Nappy Dug Out (Dj cut - Clean)","Ice Cube","102","90s B-Sides L.A. Rap/Club","3:31"

"Giving Up The Nappy Dug Out (Dj cut - Dirty)","Ice Cube","102","90s B-Sides L.A. Rap/Club","4:07"

"Going Back To Cali - Biggie (Edit)","The Notorious B.I.G.","99","90s A-Sides Rap Nation/Top Rap{East Coast}","3:49"

"Going Back To Cali (Dirty)","The Notorious B.I.G.","99","90s A-Sides Rap Nation/Top Rap{East Coast}","5:09"

"Gold Digger","Epmd","105","90s B-Sides Rap Nation/Club","5:02"

"Good Time - TRILOGY","TRILOGY","100","90s B-Sides Rap Nation/Club","4:38"

"Good Vibrations - Marky Mark","Marky Mark","121","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:32"

"Got Beef","Tha Eastsidaz","90","90s B-Sides L.A. Rap","4:11"

"Got Beef [Clean]","Tha Eastsidaz Jayo Felony & Sylk E. Fine","90","90s B-Sides L.A. Rap","4:12"

"Got It Bad Y'All [Explicit](Dj Cut)","King Tee","98","90s B-Sides L.A. Rap","4:47"

"Got Me Waiting","Heavy D & the Boyz","90","90s B-Sides Rap Nation/Club","4:31"

"Gotta Get Some Lovin","Too $hort","94","90s B-Sides Bay Area Rap/Club","5:47"

"Grand Verbalizer, What Time Is It (class Edit)","X-Clan","96.180000","90s B-Sides Rap Nation","4:44"

"Grand Verbalizer, What Time Is It (Dirty)","X-Clan","96.180000","90s B-Sides Rap Nation","4:46"

"Gratitude (4 phrase)","Beastie Boys","80","90s A-Sides Rap Nation/Top Rap{Radio Hits}","2:45"

"Growin' Up In The Hood (Edited)","Compton's Most Wanted","90","90s B-Sides L.A. Rap","4:15"

"Growin' Up In The Hood","Compton's Most Wanted","90","90s B-Sides L.A. Rap","4:15"

"Guess who´s back","Eric B & Rakim","94","90s A-Sides Rap Nation","4:10"

"Gz And Hustlas","Snoop Doggy Dogg","91","90s A-Sides L.A. Rap/Top Rap{Radio Hits}","3:52"

"Hand In Hand (Clean)","DJ Quik feat. 2nd II None","95","90s B-Sides L.A. Rap/Club","4:18"

"Hand In Hand (Street Version)","DJ Quik feat. 2nd II None","95","90s B-Sides L.A. Rap/Club","4:19"

"Hand On The Pump (Dirty)","Cypress Hill","98","90s B-Sides L.A. Rap","4:02"

"Hard Knock Life (Radio Edit) (Doubletime)- 77","Jay-Z","154","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:59"

"Hate Me Now (featuring Puff Daddy) (Clean Version)","Nas feat. Puff Daddy","90","90s A-Sides Rap Nation","4:44"

"Hate Me Now (Instrumental)","Nas","90","90s B-Sides Rap Nation","4:46"

"Heed The Word Of The Brother (Class Edit)[Dj Cut 2024]","X-Clan","105.000000","90s A-Sides Rap Nation","3:31"

"Here Come The Lords","Lords Of The Underground","98","90s A-Sides Rap Nation","4:14"

"Here comes the Hammer","MC Hammer","124","90s A-Sides Bay Area Rap","4:30"

"Hey Dj","A Lighter Shade of Brown","100","90s A-Sides L.A. Rap","4:03"

"Hey Lover","L.L. Cool J./LL Cool J","88","90s B-Sides Rap Nation/Club","4:44"

"Higher (Dirty) [Westside Goon Squad][Dj Special 2023]","Wessyde Goon Squad","81","90s B-Sides L.A. Rap","4:20"

"Higher {Clean} [Westside Goon Squad](Dj Special 2023)","Wessyde Goon Squad","81","90s B-Sides L.A. Rap","4:07"

"Hip Hop Hooray","Naughty By Nature","99","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:24"

"Hip Hop Junkies","Nice & Smooth","98","90s B-Sides Rap Nation/Club","3:24"

"Hip-Hop (Clean Edit) [4 Phrase]","Dead Prez","154","90s A-Sides Rap Nation","3:34"

"Hip-Hop [Dirty] (4 Phrase)","Dead Prez","154","90s A-Sides Rap Nation","3:34"

"Holla Holla [Clean] (Dj Special 2024)","Ja Rule","93","90s A-Sides Rap Nation","3:56"

"Holla Holla [Dirty] (Dj Special 2024)","Ja Rule","93","90s A-Sides Rap Nation","4:38"

"Homies","A Lighter Shade of Brown","97","90s A-Sides L.A. Rap","3:31"

"Hoo Bangin' (Clean)","Westside Connection","92","90s B-Sides L.A. Rap/Club","3:33"

"Hoochie Mama (Clean)[Dj Cut 2025]","2 Live Crew","131","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:11"

"Hoochie Mama (Dirty)[Dj Cut 2025]","2 Live Crew","131","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:10"

"Hot Boyz [Dirty] (Dj Cut 2024)","Missy Elliott","81","90s A-Sides Rap Nation{Radio Hits}","3:39"

"Hot Boyz Remix {Clean} (Dj Cut 2024)","Missy Elliott","84","90s A-Sides Rap Nation{Radio Hits}","4:17"

"Hot Sex","A Tribe Called Quest","100","90s A-Sides Rap Nation","2:45"

"HOT SPOT","Foxy Brown","94","90s B-Sides Rap Nation","3:33"

"HOVA","Jay-Z","91","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:30"

"How Do U Want It (Radio Edit) [Dj Cut 2025)","2Pac/K-Ci & JoJo","92","90s A-Sides West Coast Rap/Top Rap{West Coast}","4:19"

"How Do U Want It [Dirty] (Dj Cut 2025)","2Pac/K-Ci & JoJo","92","90s A-Sides West Coast Rap/Top Rap{West Coast}","5:06"

"How High","Method Man","98","90s A-Sides Rap Nation/Top Rap{East Coast}","3:35"

"How I Could Just Kill A Man (Radio Edit)","Cypress Hill","102","90s A-Sides L.A. Rap/Top Rap{Radio Hits}","4:09"

"How I Could Just Kill A Man (Dirty)","Cypress Hill","102","90s A-Sides L.A. Rap/Top Rap{Radio Hits}","4:09"

"How To Survive In South Central [Edited] (Dj Cut 2022)2.0","Ice Cube","109","90s B-Sides L.A. Rap","3:06"

"How To Survive In South Central [Explicit] (Dj Cut 2022)","Ice Cube","109","90s B-Sides L.A. Rap","3:28"

"Hurricane (clean)","E-40/The Click","88","90s B-Sides Bay Area Rap/Club","4:00"

"Hurricane","E-40","88","90s B-Sides Bay Area Rap/Club","4:21"

"Hypnotize (Dirty) [Dj Cut 2024]","The Notorious B.I.G.","94","90s A-Sides Rap Nation/Top Rap{East Coast}","3:57"

"Hypnotize (Clean) [Dj Cut 2024]","The Notorious B.I.G.","94","90s A-Sides Rap Nation/Top Rap{East Coast}","3:57"

"I Ain't Goin' Out Like That Instrumental","Cypress Hill","100","90s B-Sides L.A. Rap","4:31"

"I Call Your Name (Dj Cut 2022)","Dangerous Dame","86","90s B-Sides Bay Area Rap","4:40"

"I Don't Dance","Comptons Most Wanted","106","90s A-Sides L.A. Rap","2:32"

"I Get Around","Tupac /Digital Underground","96","90s A-Sides West Coast Rap/Top RapMensSports{West Coast}","4:19"

"I Got 5 On It (Remix Cold Start)","Luniz, E-40, Shock G...","87","90s A-Sides Bay Area Rap","4:16"

"I Got 5 on It [Original]","Luniz","87","90s A-Sides Bay Area Rap","4:13"

"I Got 5 On It (Rmx)[Dj Cut 2025]","Luniz, E-40, Shock G...","87","90s A-Sides Bay Area Rap","4:05"

"I Got Style","New World Mafia","113","90s B-Sides L.A. Rap","3:03"

"I Got The Hook Up! [Clean] (Edited) - 79.00","Master P. & Sons Of Funk","158","90s A-Sides Rap Nation{Radio Hits}","4:17"

"I Got to Have It","Ed O.G. and The Bulldogs","93","90s B-Sides Rap Nation","3:27"

"I Just Wanna Love U (Give It 2 Me)","Jay-Z","98","90s A-Sides Rap Nation/Top Rap{East Coast}","3:50"

"I Know What Girls Like (Feat  Puff Daddy & Lil' Kim)","Jay-Z","99","90s B-Sides Rap Nation/Club","4:51"

"I Need A Hot Girl [Dirty] [feat. Big Tymers]","Hot Boys","96","90s A-Sides Rap Nation{Radio Hits}","4:53"

"I Wanna Rock {Doo-Doo Brown}[Explicit](Dj Cut 2026)","Luke","146","90s A-Sides Rap Nation{Radio Hits}","4:33"

"I Want It All (Clean)","Warren G featuring Daz Dillinger And Kurupt","93","90s B-Sides L.A. Rap/Club","4:32"

"I Want It All (feat. Daz Dillinger & Kurupt)","Warren G featuring Daz Dillinger And Kurupt","93","90s B-Sides L.A. Rap","5:08"

"I Want to Be Free (That's the Truth)","Too $hort","91","90s A-Sides Bay Area Rap/Top Rap{Radio Hits}","5:49"

"I Wish","Skee-Lo","98","90s A-Sides L.A. Rap/MensSports","4:10"

"Ice Ice Baby","Vanilla Ice","115","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:25"

"If I Ruled the World (Imagine That) [Edited]","Nas feat. Lauryn Hill","94","90s B-Sides Rap Nation","4:42"

"If I Ruled the World (Imagine That) [Explicit]","Nas feat. Lauryn Hill","94","90s B-Sides Rap Nation","4:42"

"If You Want It","2nd II None","107","90s A-Sides L.A. Rap","3:45"

"I'll Be [Edited] (8ct looper)","Foxy Brown","106","90s B-Sides Rap Nation/Club","2:59"

"I'll Be [Explicit] (8ct looper)","Foxy Brown","106","90s B-Sides Rap Nation/Club","2:59"

"I'll Be Around","Rappin 4 Tay","107","90s A-Sides Bay Area Rap","5:48"

"I'll Be Missing You (feat. Faith Evans & 112) [Clean]","P Diddy","110","90s A-Sides Rap Nation/Top Rap{Radio Hits}","5:07"

"I'll Be There For You/ You're All I Need To Get By [feat. Mary J. Blige]","Method Man","92","90s A-Sides Rap Nation/Top Rap{East Coast}","3:41"

"I'll Be There For You_You're All I Need To Get By (Clean)","Method Man","95","90s A-Sides Rap Nation/Top Rap{East Coast}","5:01"

"I'll Be There For You/You're All I Need To Get By [Explicit]","Method Man","95","90s A-Sides Rap Nation/Top Rap{East Coast}","5:10"

"I'll Do 4 U","Father MC","109","90s B-Sides Rap Nation/Club","5:07"

"I'm a Player (Radio Version)","Too $hort","89","90s A-Sides Bay Area Rap/Top Rap{Radio Hits}","4:42"

"I'm a Player (Dirty)","Too $hort","89","90s A-Sides Bay Area Rap/Top Rap{Radio Hits}","6:01"

"I'm In Your City (clean)","B-Legit","92","90s B-Sides Bay Area Rap/Club","3:49"

"I'm Not Your Puppet","Hi-C","94","90s B-Sides L.A. Rap/Club","6:02"

"Imagine That","L.L. Cool J.","98","90s B-Sides Rap Nation/Club","4:57"

"In My Neighborhood [Explicit]","Spice 1","88","90s B-Sides Bay Area Rap/Club","3:43"

"In The Trunk (Radio Mix) ","Too $hort","88","90s A-Sides Bay Area Rap/Top Rap{Radio Hits}","4:25"

"Informer (98 bpm)","Snow","98","90s A-Sides Rap Nation{Radio Hits}","4:27"

"Insane In The Brain (clean version)","Cypress Hill","102","90s A-Sides L.A. Rap/Top Rap{Radio Hits}","3:28"

"Insane In The Brain (Dirty)","Cypress Hill","102","90s A-Sides L.A. Rap/Top Rap{Radio Hits}","3:31"

"Intergalactic (Class Edit)","Beastie Boys","106","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:29"

"Intergalactic (Dirty)","Beastie Boys","106","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:52"

"Is It Good to You","Heavy D & the Boyz","107","90s A-Sides Rap Nation","4:52"

"It Ain't My Fault","Silkk the Shocker","92","90s B-Sides Rap Nation/Club","3:07"

"It Ain't No Thang (Dj Cut) wv","Ant Banks","91","90s B-Sides Bay Area Rap/Club","3:40"

"It's All Good","MC Hammer","108","90s A-Sides Bay Area Rap","4:12"

"It's All The Way Live (Coolio)","Coolio","108","90s A-Sides L.A. Rap/Top Rap{West Coast}","3:36"

"It's Going Down 2.0 (4 Phrase)","Celly Cell","150","90s A-Sides Bay Area Rap","5:25"

"Jackin For Beats (Radio Edit) (Dj Cut 2022 OK)","Ice Cube","104","90s A-Sides L.A. Rap/Top Rap{West Coast}","2:34"

"Jambori","Naughty by Nature","92","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:36"

"Jeep A-s Niguh [Born to Roll-East Coast Version.] (Dirty)[Dj Cut 2024)","Masta Ace Incorporated","98","90s B-Sides Rap Nation","4:38"

"Jigga My Ni--a (Clean)[Dj Cut 2025)","Jay-Z","89","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:27"

"Jigga My Ni--a (Dirty)[Dj Cut 2025)","Jay-Z","86","90s A-Sides Rap Nation/Top Rap{East Coast}","4:50"

"Jiggable Pie","AMG","106","90s A-Sides L.A. Rap","3:20"

"Juicy (Clean) Biggie","The Notorious B.I.G.","96","90s A-Sides Rap Nation/Top Rap{East Coast}","4:56"

"Juicy (Dirty)","The Notorious B.I.G.","96","90s A-Sides Rap Nation/Top Rap{East Coast}","5:00"

"Jump","Kris Kross","102","90s A-Sides Rap Nation{Radio Hits)","3:16"

"Jump Around (JV BOYS)","House Of Pain","107","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:39"

"Jump On It","Sir Mix-A-Lot","114","90s A-Sides West Coast Rap/Top Rap{Radio Hits}","5:01"

"Jus Lyke Compton [Explicit] (hard start)","DJ Quik","95","90s B-Sides L.A. Rap","4:11"

"Jussummen","Das EFX","101","90s B-Sides Rap Nation","3:31"

"Just Another Day","Too $hort","98","90s B-Sides Bay Area Rap","7:21"

"Just Clownin' (ClassEdit)","WC and the MAAD Circle","96","90s B-Sides L.A. Rap/Club","4:00"

"Just Clownin' [Explicit]","WC and the MAAD Circle","96","90s B-Sides L.A. Rap/Club","4:04"

"Just Kickin' It","MC Breed and DFC","81","90s B-Sides Rap Nation","3:52"

"Just Lyke Compton (DJ Cut Clean)","DJ Quik","95","90s B-Sides L.A. Rap","4:22"

"Make It Clap","Busta Rhymes","91","90s B-Sides Rap Nation/Club","3:41"

"Just The Two Of Us (Will Smith)","Will Smith","94","90s A-Sides Rap Nation/Top Rap{Radio Hits}","5:12"

"Just To Let You Know","Eazy-E","93","90s B-Sides L.A. Rap","3:43"

"Keep Funkin' It (4ct looper)","M.C. KRZ","108","90s B-Sides Rap Nation","3:09"

"Keep It on the Real [12' Version]","3X Krazy","95","90s B-Sides Bay Area Rap/Club","5:59"

"Keep On, Keepin' On (Clean)","MC Lyte","91","90s A-Sides Rap Nation","4:29"

"Keep On, Keepin' On (Dirty)","MC Lyte","91","90s A-Sides Rap Nation","4:32"

"Keep Their Ears Ringing (Radio Edit)","Dr. Dre","90","90s A-Sides L.A. Rap/Top Rap{West Coast}","5:03"

"Keep Their Heads Ringin' explicit","Dr. Dre","90","90s A-Sides L.A. Rap/Top Rap{West Coast}","3:58"

"Keep Ya Head Up (4 Phrase)","Tupac","86","90s A-Sides West Coast Rap/Top Rap{West Coast}","4:23"

"Killing Me Softly","Lauryn Hill Fugees","92","90s B-Sides Rap Nation","4:43"

"Kiss You Back (Dj Cut 2026)","Digital Underground","113.000000","                            ","3:57"

"Knockin Boots (Dj cut)","Candyman feat. Tone Loc","101","90s B-Sides Rap Nation/Club","4:06"

"Know the Ledge","Eric B. & Rakim","116","90s B-Sides Rap Nation","3:57"

"La Raza","Kid Frost","107","90s A-Sides L.A. Rap","3:29"

"La Schmoove","Fu-Schnickens","100","90s B-Sides Rap Nation/Club","4:57"

"Ladies Night (Clean)","Missy Elliot","99","90s A-Sides Rap Nation{Radio Hits}","4:27"

"Ladies Night (Dirty)","Missy Elliot","99","90s A-Sides Rap Nation{Radio Hits}","4:27"

"Latifah's Had It Up to Here","Queen Latifah","101","90s B-Sides Rap Nation","4:27"

"Latin Active (Short)","A Lighter Shade Of Brown","120","90s A-Sides L.A. Rap/MensSports","3:31"

"Latin Active","A Lighter Shade of Brown","120","90s A-Sides L.A. Rap/MensSports","5:57"

"Lean Back - Original (Clean)","Fat Joe w. Terror Squad ","95","90s A-Sides Rap Nation","4:17"

"Lean Back (Remix) (Dirty)","Fat Joe w. Terror Squad ","97","90s A-Sides Rap Nation","2:49"

"Lean Back Remix [clean] (Dj Cut)","Fat Joe w. Terror Squad ","95","90s A-Sides Rap Nation","4:03"

"Left My Wallet In El Segundo","A Tribe Called Quest","99","90s A-Sides Rap Nation","3:47"

"Lesson To Be Learned (Dirty)","RBL Posse","113","90s B-Sides Bay Area Rap","4:00"

"Let It All Hang Out","A.D.O.R.","99","90s B-Sides Rap Nation/Club","4:01"

"Let Me Clear My Throat (Live)[Dj Cut 2026]","DJ Kool","103.460000","90s A-Sides Rap Nation","4:56"

"Let Me Ride {Clean} (Dj Cut 2024)","Dr. Dre","92","90s A-Sides L.A. Rap/Top Rap{West Coast}","4:18"

"Let Me Ride {Dirty} (Dj Cut 2024)","Dr. Dre","92","90s A-Sides L.A. Rap/Top Rap{West Coast}","4:18"

"Let the Rhythm Take You (Class Edit)","2nd II None","102","90s B-Sides L.A. Rap/Club","4:45"

"Let the Rhythm Take You (dirty)","2nd II None","102","90s B-Sides L.A. Rap/Club","4:45"

"Lets Get Drunk","E40 ft. B-legit","90","90s B-Sides Bay Area Rap","5:19"

"Let's Have Some Fun","Juvenile Committee","110","90s B-Sides L.A. Rap","4:12"

"Let's Play House (Inst)","Tha Dogg Pound","91","90s A-Sides L.A. Rap","4:47"

"Let's Play House","Tha Dogg Pound","91","90s A-Sides L.A. Rap","3:28"

"Let's Talk About Sex (Video Version)","Salt-N-Pepa","107","90s A-Sides Rap Nation/Top Rap{East Coast}","4:40"

"Let's Talk About Sex (LP Version)","Salt-N-Pepa","107","90s A-Sides Rap Nation/Top Rap{East Coast}","5:51"

"Life's a Bitch (Clean)[4 Phrase]","Mac Dre","146","90s B-Sides West Coast Rap","6:15"

"Life's a Bitch (Dirty)[4 Phrase]","Mac Dre","146","90s B-Sides West Coast Rap","5:06"

"Livin' in South Central L.A.","South Central Posse","116","90s B-Sides L.A. Rap","4:42"

"Lobster & Shrimp","Jay-Z","95","90s B-Sides Rap Nation/Club","2:30"

"Lookin' At Me (Clean)","Mase","94","90s A-Sides Rap Nation","4:17"

"Looking At The Front Door","Main Source","105","90s B-Sides Rap Nation/Club","4:10"

"Lost Ones","Lauryn Hill","95","90s A-Sides Rap Nation","4:26"

"Loungin'","L.L. Cool J.","100","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:46"

"Lovin You Tonight (Radio Mix)","The Notorious B.I.G.","95","90s A-Sides Rap Nation/Top Rap{East Coast}","4:02"

"Lowrider Remix (Kid Frost)","Kid Frost","134","90s B-Sides L.A. Rap/Club","4:42"

"Luv 2 Luv U (Dirty)","Timbaland and Magoo","92","90s A-Sides Rap Nation/Top Rap{Radio Hits}","6:42"

"Luv 2 Luv U (Class Edit)","Timbaland and Magoo","92","90s A-Sides Rap Nation/Top Rap{Radio Hits}","5:07"

"Made You Look  (Radio Dub)","Nas","95","90s A-Sides Rap Nation","4:01"

"Made You Look (Dirty)","Nas","97","90s A-Sides Rap Nation","2:56"

"Make 'em Say Ugh (Dj Cut 2024 OK)","Master P","87","90s A-Sides Rap Nation/Top Rap{Radio Hits}","5:00"

"Mama Don't Take No Mess [Edited]","Yo-Yo","101.450000","90s B-Sides L.A. Rap","4:06"

"Mama Don't Take No Mess [Explicit]","Yo-Yo","101.450000","90s B-Sides L.A. Rap","4:06"

"Mama Said Knock You Out","L.L. Cool J.","102","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:49"

"Mami el Negro (looper 8ct)","D.J. Laz","131","90s B-Sides Rap Nation/Club","3:49"

"Many Clouds Of Smoke (Dj Cut 2026)","Total Devastation","102","90s A-Sides Bay Area Rap","4:08"

"Mass Appeal (Clean Edit)","Gang Starr","96","90s B-Sides Rap Nation","3:38"

"Mass Appeal (Dirty)","Gang Starr","96","90s B-Sides Rap Nation","3:38"

"Elevators (Me And You) (Dj Cut) (clean)","OutKast","86","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:30"

"Men In Black","Will Smith","107","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:26"

"Method Man [Class Edit]","Wu-Tang Clan","101","90s A-Sides Rap Nation/Top Rap{East Coast}","4:15"

"Method Man [Explicit]","Wu-Tang Clan","101","90s A-Sides Rap Nation/Top Rap{East Coast}","5:51"

"Miami","Will Smith","108","90s A-Sides Rap Nation/Top Rap{Radio Hits}","3:18"

"Mic Checka","Das EFX","92","90s B-Sides Rap Nation","4:55"

"Mind Playing Tricks On Me (Clean)[Dj Cut 2025]","Geto Boys","94","90s A-Sides West Coast Rap","5:12"

"Mind Playing Tricks on Me (Dirty)[Dj Cut 2025]","Geto Boys","94","90s A-Sides West Coast Rap","5:21"

"Miss Sexy (M.C. Ant) (Dj Cut 2022)","M.C. Ant","95","90s B-Sides Bay Area Rap","4:34"

"Mistadobalina (8ct looper)","Del Tha Funkee Homosapien","99","90s B-Sides Bay Area Rap","4:17"

"Mo Money Mo Problems (Clean)","The Notorious B.I.G.","106","90s A-Sides Rap Nation/Top Rap{East Coast}","3:45"

"Mo Money Mo Problems [Radio Mix]","The Notorious B.I.G.","104","90s A-Sides Rap Nation/Top Rap{East Coast}","4:12"

"Money Aint A Thang (Clean) [Dj Cut 2024}","Jermaine Dupri feat. Jay-Z","100","90s A-Sides Rap Nation{Radio Hits}","4:19"

"Money Aint A Thang (Dirty) [Dj Cut 2024}","Jermaine Dupri feat. Jay-Z","100","90s A-Sides Rap Nation{Radio Hits}","4:20"

"Money In The Ghetto (Dirty) [Dj Cut 2024]","Too Short","103","90s A-Sides Bay Area Rap/Top Rap{West Coast}","5:43"

"Money In The Ghetto (edited)[Dj Cut 2024]","Too Short","103","90s A-Sides Bay Area Rap/Top Rap{West Coast}","5:42"

"Money, Power & Respect [Clean]","The Lox","96","90s B-Sides Rap Nation/Club","4:31"

"Mo Money Mo Problems (Dirty)","The Notorious B.I.G.","104","90s A-Sides Rap Nation/Top Rap{East Coast}","4:19"

"Mr. Wendell (8ct looper)","Arrested Development","110","90s B-Sides Rap Nation/Club","4:08"

"Ms. Jackson","Outkast","95","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:02"

"Murder Was The Case (Clean Edit)","Snoop Doggy Dogg","90","90s A-Sides L.A. Rap/Top Rap{West Coast}","2:39"

"Murder Was The Case","Snoop Doggy Dogg","91","90s A-Sides L.A. Rap/Top Rap{Radio Hits}","3:38"

"My Name Is (Clean Version)","Eminem","85","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:27"

"My Name Is (Dirty)","Eminem","85","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:08"

"N.O.T.O.R.I.O.U.S. (Dirty)","The Notorious B.I.G.","101","90s A-Sides Rap Nation/Top Rap{East Coast}","3:11"

"Nasty Girl (Clean) [Dj Cut 2023]","The Notorious B.I.G.","106","90s B-Sides Rap Nation/Club","4:49"

"Nayba Hood Queen","Jv","92","90s B-Sides Rap Nation","3:28"

"Never Talk Down (Clean)","Too $hort","96","90s B-Sides Bay Area Rap/Club","5:11"

"Never Talk Down","Too $hort","96","90s B-Sides Bay Area Rap/Club","5:11"

"New Jack Hustler (Dirty)","Ice T","109","90s A-Sides L.A Rap","4:43"

"New Jack Hustler ( Radio Mix)","Ice T","109","90s A-Sides L.A Rap","4:45"

"New York New York (Ft. Tha Dogg Pound) (looper)","Snoop Dogg","87","90s B-Sides L.A. Rap","4:35"

"Nigga Ya Love To Hate (Clean)(Dj Cut)","Ice Cube","109","90s B-Sides L.A. Rap","3:23"

"Nigga Ya Love To Hate (Dirty)(Dj Cut)","Ice Cube","109","90s B-Sides L.A. Rap","3:22"

"Niggaz 4 Life (Dj Cut)","N.W.A","93","90s B-Sides L.A. Rap","4:44"

"Niggaz Still Trippin' (Dj Special 2023)","DJ Quik","116","90s B-Sides L.A. Rap","4:13"

"No Diggity [Clean] [feat. Dr. Dre & Queen Pen]","Blackstreet & Dr. Dre & Queen Pen","88.460000","90s A-Sides Rap Nation{Radio Hits}","5:05"

"No Matter What They Say (8ct looper)","Lil' Kim","106","90s B-Sides Rap Nation/Club","4:11"

"No Nose Job [Ultrafunk Remix]","Digital Underground","105","90s A-Sides Bay Area Rap","4:22"

"No Vasaline (Dirty),","Ice Cube","106","90s B-Sides L.A. Rap","5:14"

"No Vasaline (Dj cut - Edited)","Ice  Cube","106","90s B-Sides L.A. Rap","4:18"

"No Woman, No Cry (Fugees)","Fugees","89","90s B-Sides Rap Nation","4:19"

"None Of Your Business (Clean) [Dj Special 2023]","Salt-N-Pepa","99","90s A-Sides Rap Nation/Top Rap{East Coast}","3:17"

"None Of Your Business (Dirty) [Dj Special 2023]","Salt-N-Pepa","99","90s A-Sides Rap Nation/Top Rap{East Coast}","3:24"

"Not Gonna Be Able To Do It","Double XX Posse","103","90s B-Sides Rap Nation","4:03"

"Nothin (Clean)","N.O.R.E.","97","90s B-Sides Rap Nation/Club","4:23"

"Nothin (Dirty)","N.O.R.E.","97","90s B-Sides Rap Nation/Club","4:25"

"Nothin' But The Cavi Hit (Clean)","Mack 10 (Ft. Tha Dogg Pound)","98","90s A-Sides L.A. Rap","4:06"

"Nothin' But The Cavi Hit (Explicit)","Mack 10 (Ft. Tha Dogg Pound)","98","90s A-Sides L.A. Rap","4:06"

"Notorious Thugs (Class Edit) - 77.46 (4 Phrase)","Bone Thugs-N-Harmony","155","90s A-Sides Rap Nation{Radio Hits}","6:08"

"Notorious Thugs - 77.46 (4 Phrase)","Bone Thugs-N-Harmony","155","90s A-Sides Rap Nation{Radio Hits}","6:09"

"Now That We Found Love (Dj Cut 2026)","Heavy D & the Boyz","120.000000","90s A-Sides Rap Nation","4:43"

"Nuff Respect Do","Big Daddy Kane","118","90s B-Sides Rap Nation/Club","2:57"

"Nuthin' But a G Thang (Radio Edit)","Dr. Dre","94","90s A-Sides L.A. Rap/Top Rap{West Coast}","3:57"

"Nothin But a G Thang","Dr. Dre","94","90s A-Sides L.A. Rap/Top Rap{West Coast}","3:59"

"Nuttin' But Love","Heavy D & the Boyz","101","90s A-Sides Rap Nation","3:33"

"OPP","Naughty By Nature","97","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:27"

"Oh Boy' (looper)","Cameron","85","90s B-Sides Rap Nation","3:39"

"Oh Yeah (clean)","Big Tymers","98","90s B-Sides Rap Nation/Club","3:12"

"On A Sunday Afternoon","A Lighter Shade of Brown","95","90s A-Sides L.A. Rap","3:47"

"One love (Dj Cut)","E-40","90","90s A-Sides Bay Area Rap","4:52"

"One More Chance (Class Edit)","The Notorious B.I.G.","91","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:35"

"One More Chance Feat. Faith Evans & Mary J Blige","The Notorious B.I.G.","91","90s A-Sides Rap Nation/Top Rap{Radio Hits}","4:35"

"Only God Can Judge Me (clean edit) [Dj Cut 2023)","2Pac","90","90s B-Sides West Coast Rap","4:57"

